"","identifier","gene","panel","cohort","cpg","coef","chr","pos","gene_start","gene_end","gene_chr","cpg_status"
"10226","VEGFA","VEGFA","Olink","LBC1936","cg19929123",-0.008319775,11,74699922,43770184,43786487,"6","TRANS"
"10227","VEGFA","VEGFA","Olink","LBC1936","cg19958890",-0.003651622,3,63637558,43770184,43786487,"6","TRANS"
"10228","VEGFA","VEGFA","Olink","LBC1936","cg20059928",-0.022335598,15,40361485,43770184,43786487,"6","TRANS"
"10229","VEGFA","VEGFA","Olink","LBC1936","cg20069977",0.001652551,17,8480112,43770184,43786487,"6","TRANS"
"10230","VEGFA","VEGFA","Olink","LBC1936","cg20371266",0.014666082,2,233390781,43770184,43786487,"6","TRANS"
"10231","VEGFA","VEGFA","Olink","LBC1936","cg20419542",0.00498064,6,116726587,43770184,43786487,"6","TRANS"
"10232","VEGFA","VEGFA","Olink","LBC1936","cg20472746",0.002528022,13,42039334,43770184,43786487,"6","TRANS"
"10233","VEGFA","VEGFA","Olink","LBC1936","cg20522387",0.002507464,3,61548172,43770184,43786487,"6","TRANS"
"10234","VEGFA","VEGFA","Olink","LBC1936","cg21128569",0.011041122,2,176956396,43770184,43786487,"6","TRANS"
"10235","VEGFA","VEGFA","Olink","LBC1936","cg21158781",0.000129489,9,82299929,43770184,43786487,"6","TRANS"
"10236","VEGFA","VEGFA","Olink","LBC1936","cg21348975",0.006273654,12,48724119,43770184,43786487,"6","TRANS"
"10237","VEGFA","VEGFA","Olink","LBC1936","cg21429551",-0.010648663,7,30635762,43770184,43786487,"6","TRANS"
"10238","VEGFA","VEGFA","Olink","LBC1936","cg21865762",0.000651622,12,52060551,43770184,43786487,"6","TRANS"
"10239","VEGFA","VEGFA","Olink","LBC1936","cg22051865",-0.008904019,11,73019002,43770184,43786487,"6","TRANS"
"10240","VEGFA","VEGFA","Olink","LBC1936","cg22406469",-0.006732794,22,37882970,43770184,43786487,"6","TRANS"
"10241","VEGFA","VEGFA","Olink","LBC1936","cg22607220",-0.009272153,19,2481267,43770184,43786487,"6","TRANS"
"10242","VEGFA","VEGFA","Olink","LBC1936","cg22766080",0.00290057,22,29875784,43770184,43786487,"6","TRANS"
"10243","VEGFA","VEGFA","Olink","LBC1936","cg22946979",-0.011790784,5,138625832,43770184,43786487,"6","TRANS"
"10244","VEGFA","VEGFA","Olink","LBC1936","cg22974210",0.003086275,3,123171194,43770184,43786487,"6","TRANS"
"10245","VEGFA","VEGFA","Olink","LBC1936","cg23050227",-0.010118142,8,112241152,43770184,43786487,"6","TRANS"
"10246","VEGFA","VEGFA","Olink","LBC1936","cg23471393",0.001572552,17,79797038,43770184,43786487,"6","TRANS"
"10247","VEGFA","VEGFA","Olink","LBC1936","cg23911637",0.020993284,15,99979013,43770184,43786487,"6","TRANS"
"10248","VEGFA","VEGFA","Olink","LBC1936","cg23966363",-7.48e-05,19,937630,43770184,43786487,"6","TRANS"
"10249","VEGFA","VEGFA","Olink","LBC1936","cg24089263",0.006390584,1,24826421,43770184,43786487,"6","TRANS"
"10250","VEGFA","VEGFA","Olink","LBC1936","cg24089887",0.015242365,13,74899532,43770184,43786487,"6","TRANS"
"10251","VEGFA","VEGFA","Olink","LBC1936","cg24161838",0.007960365,10,2544339,43770184,43786487,"6","TRANS"
"10252","VEGFA","VEGFA","Olink","LBC1936","cg24235613",0.004504406,6,31765083,43770184,43786487,"6","TRANS"
"10253","VEGFA","VEGFA","Olink","LBC1936","cg24263283",-0.000390711,15,59587546,43770184,43786487,"6","TRANS"
"10254","VEGFA","VEGFA","Olink","LBC1936","cg24543939",-0.008072437,5,53952507,43770184,43786487,"6","TRANS"
"10255","VEGFA","VEGFA","Olink","LBC1936","cg24690427",0.006052416,22,35821722,43770184,43786487,"6","TRANS"
"10256","VEGFA","VEGFA","Olink","LBC1936","cg24822825",-0.000702754,3,120026258,43770184,43786487,"6","TRANS"
"10257","VEGFA","VEGFA","Olink","LBC1936","cg25189904",-0.008040136,1,68299493,43770184,43786487,"6","TRANS"
"10258","VEGFA","VEGFA","Olink","LBC1936","cg25197238",-0.023666025,1,18335878,43770184,43786487,"6","TRANS"
"10259","VEGFA","VEGFA","Olink","LBC1936","cg25208740",0.010520068,15,42780090,43770184,43786487,"6","TRANS"
"10260","VEGFA","VEGFA","Olink","LBC1936","cg26102082",0.001203826,17,47590272,43770184,43786487,"6","TRANS"
"10261","VEGFA","VEGFA","Olink","LBC1936","cg26180383",0.012627725,8,129061048,43770184,43786487,"6","TRANS"
"10262","VEGFA","VEGFA","Olink","LBC1936","cg26385126",0.007828672,12,124912021,43770184,43786487,"6","TRANS"
"10263","VEGFA","VEGFA","Olink","LBC1936","cg26600753",0.012491643,5,180622446,43770184,43786487,"6","TRANS"
"10264","VEGFA","VEGFA","Olink","LBC1936","cg26791266",4.84e-05,16,74735780,43770184,43786487,"6","TRANS"
"10265","VEGFA","VEGFA","Olink","LBC1936","cg26953469",0.001356729,10,31872296,43770184,43786487,"6","TRANS"
"10266","VEGFA","VEGFA","Olink","LBC1936","cg27050612",-0.010626916,17,46133198,43770184,43786487,"6","TRANS"
"10267","VEGFA","VEGFA","Olink","LBC1936","cg27625815",0.005368998,8,8195300,43770184,43786487,"6","TRANS"
"10268","VEGFA","VEGFA","Olink","LBC1936","ch.1.171672612F",-0.019286622,1,173405989,43770184,43786487,"6","TRANS"
"10269","VEGFA","VEGFA","Olink","LBC1936","ch.2.219167520R",0.004105254,2,219459276,43770184,43786487,"6","TRANS"
"10270","VEGFA","VEGFA","Olink","LBC1936","ch.6.614588F",0.005716223,6,24874614,43770184,43786487,"6","TRANS"
